device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
2180402173,741264425822,"(0.5340772271156311, 0.416254460811615)","(6.4293084144592285, 72.80148315429688, 15.855775833129883)",1,3.99346923828125,1,"(-45.171661376953125, -50.73689270019531, 650.009033203125)","(0.5936559438705444, 0.6080358028411865, 0.45590290427207947)",1,"(0.44755643606185913, 0.3671319782733917)","(-9.894448280334473, 78.24458312988281, 17.83689308166504)",1,3.7832794189453125,1,"(16.235212326049805, -54.66510772705078, 654.0366821289062)","(0.4664272964000702, 0.6151108741760254, 0.46225252747535706)",1,test
2180902198,741264925743,"(0.509013295173645, 0.3829905390739441)","(1.7005165815353394, 76.48734283447266, 17.19733238220215)",1,4.084442138671875,1,"(-45.06706619262695, -50.91445541381836, 649.4464111328125)","(0.5935294032096863, 0.6084752082824707, 0.454693078994751)",1,"(0.4181241989135742, 0.35819998383522034)","(-15.44739055633545, 79.23429870605469, 18.19712257385254)",1,3.8808135986328125,1,"(16.20915985107422, -54.89089584350586, 654.298583984375)","(0.46649470925331116, 0.6155399084091187, 0.46285176277160645)",1,test
2181402220,741265425808,"(0.46785593032836914, 0.2471436709165573)","(-6.064577102661133, 91.5400619506836, 22.67609214782715)",1,3.9535369873046875,1,"(-45.315616607666016, -50.87961196899414, 649.6246948242188)","(0.594015896320343, 0.6083821654319763, 0.4551112949848175)",1,"(0.3902173638343811, 0.1610616147518158)","(-20.712533950805664, 101.07852172851562, 26.14776611328125)",1,3.896148681640625,1,"(15.990535736083984, -54.859947204589844, 654.0472412109375)","(0.46693119406700134, 0.615512490272522, 0.46229076385498047)",1,test
2181902245,741265925766,"(0.4863254427909851, 0.3578842878341675)","(-2.5799648761749268, 79.269287109375, 18.2098388671875)",1,4.18017578125,1,"(-44.858619689941406, -50.874000549316406, 649.1827392578125)","(0.5931398272514343, 0.6084229946136475, 0.45408591628074646)",1,"(0.4067937135696411, 0.3283572196960449)","(-17.585100173950195, 82.54107666015625, 19.400699615478516)",1,4.15228271484375,1,"(16.44255828857422, -54.991493225097656, 653.781982421875)","(0.4659825563430786, 0.6158158779144287, 0.46175870299339294)",1,test
2182402259,741266425562,"(0.5641973614692688, 0.418185293674469)","(12.112025260925293, 72.58753967285156, 15.777908325195312)",1,4.3169708251953125,1,"(-44.62375259399414, -51.14562225341797, 648.79248046875)","(0.5927138924598694, 0.6090355515480042, 0.453242689371109)",1,"(0.4836257994174957, 0.3934028148651123)","(-3.0892984867095947, 75.33361053466797, 16.777353286743164)",1,4.2917327880859375,1,"(16.686891555786133, -55.27643585205078, 653.297607421875)","(0.4654475748538971, 0.6164675951004028, 0.46076342463493347)",1,test
2182902286,741266925900,"(0.5772037506103516, 0.4066859483718872)","(14.56590461730957, 73.86172485351562, 16.241718292236328)",1,4.09771728515625,1,"(-44.44214630126953, -51.08995056152344, 648.629638671875)","(0.5923632383346558, 0.6089392304420471, 0.45285603404045105)",1,"(0.4786255657672882, 0.3964362144470215)","(-4.032691955566406, 74.99748229980469, 16.655054092407227)",1,4.052032470703125,1,"(16.897790908813477, -55.30040740966797, 653.3707275390625)","(0.46501633524894714, 0.6165050268173218, 0.46093711256980896)",1,test
2183402309,741267425977,"(0.5382097959518433, 0.46170905232429504)","(7.208983421325684, 67.76481628417969, 14.022595405578613)",1,4.346527099609375,1,"(-44.7874641418457, -51.216697692871094, 648.5717163085938)","(0.5930889844894409, 0.6092131733894348, 0.452798455953598)",1,"(0.44172272086143494, 0.4240691065788269)","(-10.99509048461914, 71.9355697631836, 15.540629386901855)",1,4.206756591796875,1,"(16.562397003173828, -55.36088180541992, 652.6796875)","(0.4656673073768616, 0.6167285442352295, 0.4594292640686035)",1,test
2183918999,741267942623,"(0.5260237455368042, 0.5778893232345581)","(4.909859657287598, 54.891300201416016, 9.336945533752441)",1,4.4137725830078125,1,"(-44.87751007080078, -51.442649841308594, 648.488037109375)","(0.5932883620262146, 0.6096946597099304, 0.4526611268520355)",1,"(0.4455805718898773, 0.5501562356948853)","(-10.26723861694336, 57.964290618896484, 10.45549201965332)",1,4.24945068359375,1,"(16.404190063476562, -55.632659912109375, 653.0400390625)","(0.4660138189792633, 0.6172398924827576, 0.4602420926094055)",1,test
2184419022,741268442685,"(0.5476075410842896, 0.6140917539596558)","(8.982046127319336, 50.879817962646484, 7.876962661743164)",1,4.4031982421875,1,"(-45.20348358154297, -51.67388916015625, 648.8178100585938)","(0.5939104557037354, 0.6101353764533997, 0.45345473289489746)",1,"(0.4788834750652313, 0.5919053554534912)","(-3.9840242862701416, 53.33822250366211, 8.77172565460205)",1,4.1814727783203125,1,"(16.13983917236328, -55.68528366088867, 653.20361328125)","(0.4665690064430237, 0.6173277497291565, 0.46059054136276245)",1,test
2184919045,741268942664,"(0.5513782501220703, 0.6085479855537415)","(9.693460464477539, 51.494102478027344, 8.100539207458496)",1,4.1302032470703125,1,"(-44.837860107421875, -51.51370620727539, 649.127197265625)","(0.5931023955345154, 0.6097591519355774, 0.4540484845638275)",1,"(0.475857675075531, 0.5535579323768616)","(-4.5548996925354, 57.587364196777344, 10.318294525146484)",1,3.9207305908203125,1,"(16.499229431152344, -55.6883544921875, 653.4119262695312)","(0.46583911776542664, 0.6173018217086792, 0.46106183528900146)",1,test
