[2]delta_1,[2]delta_2,[2]delta_3,[2]delta_4,[2]theta_1,[2]theta_2,[2]theta_3,[2]theta_4,[2]alpha_1,[2]alpha_2,[2]alpha_3,[2]alpha_4,[2]beta_1,[2]beta_2,[2]beta_3,[2]beta_4,[2]beta_5,[2]beta_6,[2]beta_7,[2]beta_8,[2]beta_9,[2]beta_10,[2]beta_11,[2]beta_12,[2]beta_13,[2]beta_14,[2]beta_15,[2]beta_16,[2]beta_17,[2]beta_18,[2]timestamp
1.1605036551142272,2.253804410345809,0.20390948167724907,4.170417775786495,4.57988243120407,3.2767481168025303,1.4607112360914294,3.322140322287789,5.566647987355692,4.882469427490921,3.7466712869984016,2.0767275308248765,2.8593863976829366,9.355186070583326,6.738936482102271,7.87782092857021,15.798994191193234,8.969304991550946,5.499133232826367,5.023935191249687,4.301472003837727,6.891444069052705,4.074046301466383,6.795293859747329,11.64516053413655,7.835808162752965,2.7016569970523623,3.7219025061762285,3.3619113191122376,6.747209802911987,740567.1457554705
9.096218642015513,19.047763989836014,8.830211506883147,8.878843858954216,12.933720801287167,17.166545003924824,28.653325636705166,29.353865011218637,23.16974304482485,24.48403477430104,12.42012372996535,3.298527814992478,4.79150485324173,16.647084882223346,14.351011647222244,11.882015498106572,22.67921141018285,8.062442607197594,9.156458402715216,6.37578207324783,5.561067579591841,9.127305039161548,7.1657439540407895,4.20039532702272,5.434833346130965,3.7558369808870853,4.909838904390208,9.959295873259594,13.934776700811307,5.721079132124159,740557.1294968057
2.8634232266120847,4.986081010439725,1.6441194561539338,6.589892085371746,7.670503501623,4.511511346882685,3.533195483378955,1.9876250103204762,3.7729054978399255,6.143857488980488,3.4795387640230984,8.131152429508457,8.61538767062066,7.356581575505743,2.146553832307986,25.333801605115788,65.16621064823747,34.98093382774573,5.5042462129817356,5.0884417210775705,2.793763790340096,24.635105069097172,20.723949277736942,3.5282529825595343,14.853336802235155,6.105294221402104,8.673154757389744,16.04188653539599,21.520455732791124,9.842692409258179,740521.7091752186
2.332122336772464,5.481690332871678,7.607470473607186,6.732142385506718,4.381759701712691,5.745514528796092,6.344435070234739,4.304627568662447,5.603587209195241,8.16588302051601,11.23761015998946,12.163377927842266,7.671013988034812,0.5001568650871115,3.6367237531526864,19.63362368841694,56.304460014867864,29.762763908703853,2.273007044403093,1.3128416142028585,10.633377337101322,29.71048626949777,23.082258885427347,6.292194427333569,8.34688040554827,7.128526333630635,4.750064603857356,9.806806277549388,18.48787042201963,4.700383062303283,740522.7240445316
0.47999710778737503,2.5588467832676027,4.51518367424693,6.479803673083703,8.12297385756197,5.298823356742442,2.8815442834498297,4.152585880961803,3.728817568565789,4.23548670789578,3.4188644029514133,7.098400524149906,0.6734084443846472,7.066496306339845,4.701077807344429,26.147143292921363,63.379037246738356,30.3476683592389,1.8051052287653908,4.486002357767651,3.385036403020198,23.35319468909951,15.184937676434322,2.014875880929816,4.396674851822185,6.908894770341883,5.4925221930642145,4.723447840183727,17.130140709936185,10.554791950839956,740523.7105701359
5.211752915212458,6.080353420415154,2.247499394693555,1.2604788026255764,6.523980392880999,4.114859034045264,3.6116284527634823,3.8719017002578053,2.2713101575777905,2.8518671756821354,5.151882728115978,5.702362112614141,7.069481270600998,3.6934615287737027,4.1617977185246104,21.209099401626045,61.85098668912731,26.295072090456014,4.184301533574302,6.2337578631024595,2.9197079992278927,23.851588607594305,22.266577504942546,10.817346749377437,11.953713440446409,7.3968927080450575,8.244645928721901,8.12571219927105,18.99543557131308,7.560607803416572,740524.7119183367
0.36220483657787517,0.3608429262006704,3.078262328003752,4.916396550340407,7.956976584978761,2.899308833380558,7.193194955145407,7.563139886631943,2.6460353445835088,3.2168270351054065,5.098856488587999,3.90117588776636,4.663447641812372,1.7744484349497638,3.8978908033691586,31.024359739695036,66.6300043441279,31.65376810992751,6.378247297695156,4.127344896733859,5.110691411315638,23.966683790119955,19.95182203176088,5.1016285950767655,9.103512177188026,6.7880850261777885,2.3849901208779873,11.873604354581595,19.630331224118358,8.766943980823738,740525.7108977549
2.071662788352546,3.364042237880757,0.5090445097989145,2.370943473521962,6.691432030145478,4.565570966965601,4.059842932210093,5.416186350847302,3.3181076930628226,1.6627600853380649,6.234502295373685,12.792582091281837,15.525002679195829,8.315759864148502,2.354901609038502,26.27511289257052,65.58044319036227,27.941486428843227,4.665427904839408,5.260247254779896,3.118783362265467,21.11546430043557,11.674834286369958,7.105013173347585,6.220765718789097,7.1759808423088485,5.144826339199788,5.602090069882361,13.809987933614948,7.1423254786008545,740526.7125431442
0.8536353775480734,3.531346759137637,7.188935840891198,6.032994234992206,6.396905545978129,4.755389494608929,5.14500411539559,3.7146623014865936,1.703721640599206,2.695174078057608,7.0741851663406825,10.937267070767907,11.389795112620071,3.9584996195170787,3.2995049827351237,23.692362706373334,62.73459139618261,28.994516158992777,3.3514845572025695,4.173232656364176,1.9331250360780234,23.490445154127443,19.69981832308362,8.364363161352538,5.7586174019949565,7.121228291417756,4.607501839806014,7.088500390631775,15.932946107162143,9.075320961598695,740527.7124100314
1.66921798539485,1.6228808251656754,5.3208382281040745,5.747802565335087,0.3088761866285691,4.079089626343952,4.267203787336986,2.622143739120011,0.8027592252148606,3.4820022608376653,7.598310532540772,5.635660537921382,7.363843333750586,2.937950527985408,4.6781191864779474,31.28624332071863,64.91179145462843,24.208587532336196,2.397228720022063,3.481715158498401,7.563448351595609,25.316218876158832,17.964245957211013,4.187728233156204,9.671445388926834,11.105994772915043,4.230675697753787,6.421717877942867,14.581793726750105,4.425046213245339,740528.7078170212
2.0724206273166814,3.1176925132681985,1.5940275861561926,3.0405786863093636,3.175140798916365,1.7502737265170714,4.472603125041049,1.9707877354837129,4.004925723548796,3.8412504633591524,9.016593762232143,8.368899055000005,7.153834232349628,6.8907064898844315,2.2323863001816213,23.541044108696394,63.464592939961726,21.239981978046703,8.132977925484074,1.5752739472659614,8.510342455722155,25.775444395412112,14.931082455235636,2.059574720897056,8.002273949326849,1.7957889332734158,3.2775873013546537,7.353742784721347,17.87280824545612,13.268998416128467,740529.710619758
1.2730422604947451,2.295818797931981,1.2944538804759196,0.604271746273137,7.684863695909128,3.635368060742944,1.447560354652184,1.3373760427251786,5.0262127776098495,6.38676371646541,9.382564090243914,9.055478639709035,5.188686998808959,1.5934893042054543,0.742547425561089,27.085660435987414,62.2596048243395,25.682717240640397,5.819375150739647,2.407257267684793,5.541490573352335,22.49705368411426,18.363093484621142,3.952933258740449,8.700932364907722,9.555661441530326,3.5147011186542656,7.154750957633073,12.684796963568148,1.9813988864303418,740530.7126827748
2.1841026342860896,2.3436589949342412,0.521704288465126,3.8732916080216206,7.021761246220255,2.645699909455185,3.59821862913723,5.442764856739372,4.136424692439672,4.87853569720038,5.09466957890207,8.45202083077441,8.457955158556915,6.651240471863918,3.8507808147882834,27.543605088774726,61.612326621691906,20.580729836560888,2.8613202626802514,1.0528898148525017,6.851161853571474,23.200373623266543,19.52192401868011,4.431536704293923,8.199240975246667,4.607083059162649,4.293182141975845,6.521750119378927,17.87783623945448,8.172821554448229,740531.7105723172
7.533517361157331,24.079342214990984,21.090945424012247,21.603054928895823,24.6498351436067,33.39437593516927,46.675121620345784,36.6057038184129,21.349082001908148,31.16825814346093,25.5206111299075,19.622782595898915,12.828148000138961,1.9722082976614776,0.37570339781434603,14.988837236729877,40.49297874648006,17.791316152098524,15.42846424853385,21.37236409669776,13.63787634635727,15.202285178597407,14.703029199594807,8.158956673844184,7.630054824260336,4.443287978125268,12.949514468919917,22.835851865973062,17.44769349965541,1.5982197155131288,740546.8303184104
6.204489377379755,7.679007573464582,6.827202020247689,1.120667810478564,10.435704400560653,25.398526499194997,80.13833440980272,69.56670349461054,34.29560450937205,57.104870320598025,6.801853452295605,13.766286619641065,2.2575759467115315,8.740867759318048,4.493183836726352,18.63011664473071,23.94626040622255,11.811975796323727,7.856223287091935,9.14707850226078,4.578337649439181,13.184360797866121,10.283096250565658,5.398527836495479,9.346896801623522,14.7324067738492,17.586255104883318,6.768635782517451,3.2580380125897945,4.183609969696034,740563.1559959357
