[2]delta_1,[2]delta_2,[2]delta_3,[2]delta_4,[2]theta_1,[2]theta_2,[2]theta_3,[2]theta_4,[2]alpha_1,[2]alpha_2,[2]alpha_3,[2]alpha_4,[2]beta_1,[2]beta_2,[2]beta_3,[2]beta_4,[2]beta_5,[2]beta_6,[2]beta_7,[2]beta_8,[2]beta_9,[2]beta_10,[2]beta_11,[2]beta_12,[2]beta_13,[2]beta_14,[2]beta_15,[2]beta_16,[2]beta_17,[2]beta_18,[2]timestamp
2.9460463137549624,3.863932109603156,3.6343552483835917,2.095337676639761,6.3127293245714275,3.8420401291156594,4.751822490735498,7.339192659226644,2.83060294245009,6.431160217118894,4.3302817999310985,1.4919366315751514,4.112185123645309,3.2863885339622567,5.181982722869773,25.768132090734763,56.479679737253235,27.719640200433542,7.228213356221061,2.9847473190048386,6.552215136403788,24.073166869443725,13.458432113819606,10.051746017544612,4.409555393808224,7.7890830702029525,0.7616681617265916,13.697585669183615,20.49186735783763,8.094985694436716,740509.1202220935
0.21979399042967307,1.8848997949276216,4.827968036491964,5.378394573734608,6.226995851143277,0.8562202546932429,4.585704710695286,6.337609230089972,5.005999385029471,2.4120925733316865,2.1690104066865943,2.3492945851249525,2.4865289667387582,5.102351472522515,1.9589420175707983,20.83367452193185,61.75167376581767,33.957022368323166,3.3463831366143797,5.991434012218574,6.356312355224691,24.376035298435966,24.13405068826567,12.805769340125261,12.146073706293757,8.337720152331826,6.168990214609196,15.876168080884476,25.29059727903269,8.596356820133172,740506.7150019716
2.4724419369960575,3.8486082890388773,5.500257654098305,1.0518605771996992,3.7945053891421425,3.8758997204145427,8.802932141740094,7.726878033064333,6.075127148239124,4.500107457774856,11.162741608631713,14.000687314642063,8.447555527034213,4.859633190204667,2.662902480621979,29.57593653499364,64.45451471678305,37.48431277592737,7.78937639755302,2.312406316866981,4.8485375222265255,23.365457644761605,19.44931062072237,7.494693501177307,13.435465361969124,7.326991779606561,2.446436191537015,14.17491299883082,21.63249605777393,8.591307590545787,740507.7122665849
2.3606229841332125,5.0080890085233625,1.7987384590124622,5.601647468284375,7.275315223635187,7.055289234546163,8.722684014585019,9.252209483958334,4.749577077380571,3.3648059835068524,8.630155452116007,11.460248523862793,4.056602184340319,4.463292994528716,4.063944691897494,26.825306240576158,67.57503381504182,35.531900621351284,10.497487132239067,10.496454206444165,10.815435998152356,22.829819656521945,13.39863445714884,5.022771541200205,9.499385171753108,7.8599300953613245,6.498526301360065,19.203560342782705,28.99480415844714,11.951554841825173,740508.7116733112
1.7791776113272237,1.929403215335786,2.2360554623303446,6.127919311156532,4.915137797885425,3.2241847097478376,5.40131802233368,10.684488255380861,10.851280165974854,4.322186281814136,9.64647916950386,13.684285116260096,6.699805144903388,0.6070987684819259,6.335053120984414,29.190257976483224,65.73157952500075,35.55032715032813,6.1517531670683265,6.6477752467131275,11.157270780222355,27.321547170473984,19.0206454065008,4.165918208574603,9.231776533225826,8.27292629159275,8.563799139216313,13.203513073058929,22.559245515462358,8.615063794609455,740509.7115577292
1.3113436723563097,3.162475141703775,4.836854180037816,1.3840059938121787,5.932945405084001,6.205524360471113,10.356203413834676,9.465988413301085,2.888944989289957,3.496437352990565,11.482636786520084,12.43273297575348,7.95838833627082,2.5053209949435344,1.089195498313546,25.10348984451387,65.33006431754839,37.343405814658304,7.271931178268937,1.800187231656855,8.251736131843272,29.390163920993274,21.317474572585102,1.3094926177330988,3.9492138904405074,5.940351831125784,5.7956258946686745,8.792676059998293,21.098083742960394,7.2050741173273565,740510.7120439387
0.29166548025050787,0.24899985689373846,2.064225706954509,1.7349609569560258,3.429726824231384,6.946009530133162,10.30844852363128,11.550166218318823,1.2199250881652413,2.5025457979863748,10.292826790404048,9.48052535059567,5.0639482220044645,10.284795968388877,6.748046618574018,25.398772675820464,68.21614608853692,31.45246181338178,6.216029541623357,5.5492992908508185,8.4663552780358,23.936818000156332,19.18343392300617,5.544411764045229,5.11448890593483,6.471488495702974,8.398785481261955,11.609768333051738,25.43969316919791,9.371895761478843,740511.7119769978
0.7991521520182041,4.59476286131841,4.346278861769525,5.79129482326525,8.33580417508264,8.347943143610157,3.7671986964961284,3.132284853798775,1.6108632017458142,5.550654159309211,13.124443399810529,16.80582830144975,8.7622011865209,4.691041843622692,9.046516372078536,32.64089607883541,67.06273593352971,39.6200422811321,8.414375109943387,2.0197034905853353,9.181152850308681,28.872798509448522,18.777747631475666,3.573273381203594,7.674536506686052,4.8508762606858395,10.172618900190146,13.456757694309674,25.4799246385222,8.104144499919833,740512.7130825086
0.9406264865885126,1.8127407234340065,4.742659452198872,3.9138981059708877,5.54476237719086,8.554439363309934,4.84563229076831,2.5628473272582055,3.962170246960458,5.974207502053261,10.777849368299561,15.66134985317717,8.25554429069547,1.592336982334883,2.881324269611141,22.062853848178477,67.4525731442685,36.673997294702794,4.477788790998053,1.2089217437153115,2.8031110807094497,23.424984606008593,19.280180211955866,0.8309113481161272,7.033298082419003,6.420032953715439,5.103989774710104,12.456065292902757,23.714120204722096,8.279883446969375,740513.7131414212
10.156643010055332,7.441375096881897,9.255162386878055,3.4958077508630723,1.643398100441527,6.7470493171405925,3.3231159752052397,3.612152065326454,6.8898197474540765,4.793127241985876,1.6003891800569052,4.799220057129706,0.8776902280863235,2.09285928037146,3.6536547568300404,3.669231927494641,13.482749109327033,4.824102821273244,2.3371032222853056,8.769001771040541,6.35607615180062,12.15371332582501,7.660948514019597,1.948675939941652,0.8028704686450424,2.0726385210303535,2.827112716697718,4.3322304026167044,1.9628346031700168,2.641861784280269,740552.3798919844
