device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
1558674388,740642694037,"(0.49286454916000366, 0.3582157492637634)","(-1.3462415933609009, 79.23255920410156, 18.196474075317383)",1,3.6493682861328125,1,"(-51.192283630371094, -40.7716178894043, 661.6085205078125)","(0.6040868163108826, 0.5863187909126282, 0.4808182418346405)",1,"(0.4104858338832855, 0.3267457187175751)","(-16.888504028320312, 82.71965026855469, 19.465682983398438)",1,3.440765380859375,1,"(9.801525115966797, -48.65513229370117, 663.1954956054688)","(0.48005223274230957, 0.6017277836799622, 0.4810424745082855)",1,test
1559174412,740643194063,"(0.4853896200656891, 0.40567925572395325)","(-2.7565269470214844, 73.97330474853516, 16.28226089477539)",1,3.84332275390625,1,"(-51.141117095947266, -40.81243896484375, 661.2254638671875)","(0.60405033826828, 0.5864371061325073, 0.479984313249588)",1,"(0.396329790353775, 0.3508932590484619)","(-19.559310913085938, 80.04393768310547, 18.491825103759766)",1,3.6781005859375,1,"(9.79163646697998, -48.704124450683594, 662.4215087890625)","(0.4800455868244171, 0.6019164323806763, 0.47936853766441345)",1,test
1559674436,740643694109,"(0.4759390950202942, 0.38958579301834106)","(-4.539538383483887, 75.75654602050781, 16.93132972717285)",1,3.9922332763671875,1,"(-51.53131103515625, -40.857513427734375, 660.9644165039062)","(0.6048887968063354, 0.5865561366081238, 0.479488343000412)",1,"(0.40953341126441956, 0.3620811700820923)","(-17.068204879760742, 78.80425262451172, 18.040586471557617)",1,3.8007965087890625,1,"(9.427534103393555, -48.72491455078125, 662.915283203125)","(0.48080191016197205, 0.6019046306610107, 0.48043131828308105)",1,test
1559674436,740643694109,"(0.4759390950202942, 0.38958579301834106)","(-4.539538383483887, 75.75654602050781, 16.93132972717285)",1,3.9922332763671875,1,"(-51.53131103515625, -40.857513427734375, 660.9644165039062)","(0.6048887968063354, 0.5865561366081238, 0.479488343000412)",1,"(0.40953341126441956, 0.3620811700820923)","(-17.068204879760742, 78.80425262451172, 18.040586471557617)",1,3.8007965087890625,1,"(9.427534103393555, -48.72491455078125, 662.915283203125)","(0.48080191016197205, 0.6019046306610107, 0.48043131828308105)",1,test
1560691144,740644710824,"(0.5241315364837646, 0.6198147535324097)","(4.552859306335449, 50.245662689208984, 7.646165370941162)",1,4.0888671875,1,"(-52.12266159057617, -41.550498962402344, 661.5282592773438)","(0.605985164642334, 0.5879214406013489, 0.48087742924690247)",1,"(0.472484290599823, 0.5953031182289124)","(-5.191353797912598, 52.96172332763672, 8.634710311889648)",1,3.811920166015625,1,"(8.8321533203125, -49.17182159423828, 662.7598876953125)","(0.4820036292076111, 0.6028352379798889, 0.480132132768631)",1,test
1561207834,740645227505,"(0.5464293360710144, 0.5523393750190735)","(8.75975513458252, 57.7224006652832, 10.367403030395508)",1,3.889373779296875,1,"(-52.084228515625, -41.32122039794922, 661.2169799804688)","(0.6059642434120178, 0.5874828696250916, 0.48017406463623047)",1,"(0.47059082984924316, 0.5559305548667908)","(-5.548580646514893, 57.324462890625, 10.22261905670166)",1,3.7152557373046875,1,"(8.881531715393066, -48.979515075683594, 662.8189697265625)","(0.48190638422966003, 0.6024372577667236, 0.480237752199173)",1,test
1561724525,740645744222,"(0.535112738609314, 0.3816441595554352)","(6.62466287612915, 76.63654327392578, 17.25160789489746)",1,4.1528778076171875,1,"(-51.99578094482422, -41.066280364990234, 660.80419921875)","(0.6058600544929504, 0.5870006084442139, 0.47923994064331055)",1,"(0.4807899296283722, 0.3835539221763611)","(-3.6243388652801514, 76.42491149902344, 17.174625396728516)",1,3.9367218017578125,1,"(9.019815444946289, -48.764225006103516, 662.8881225585938)","(0.481628954410553, 0.601990818977356, 0.480365127325058)",1,test
1562241215,740646260941,"(0.5808472633361816, 0.423876017332077)","(15.253334999084473, 71.95697784423828, 15.548364639282227)",1,4.1518402099609375,1,"(-51.62487030029297, -40.97428894042969, 661.122802734375)","(0.6050500869750977, 0.5867804288864136, 0.47985851764678955)",1,"(0.5255330204963684, 0.3668121099472046)","(4.817272186279297, 78.280029296875, 17.849803924560547)",1,3.922607421875,1,"(9.384354591369629, -48.75603103637695, 662.964599609375)","(0.48089104890823364, 0.6019625067710876, 0.480540931224823)",1,test
1562757905,740646777620,"(0.5894089937210083, 0.4185808300971985)","(16.868654251098633, 72.54370880126953, 15.76195240020752)",1,3.9074249267578125,1,"(-51.76860427856445, -41.171661376953125, 661.281982421875)","(0.6053125262260437, 0.5871692299842834, 0.48024678230285645)",1,"(0.5198756456375122, 0.3183121085166931)","(3.749910831451416, 83.65414428710938, 19.805809020996094)",1,3.715301513671875,1,"(9.237247467041016, -48.92852020263672, 663.1622314453125)","(0.4811950922012329, 0.6022911667823792, 0.48098674416542053)",1,test
1563257927,740647277623,"(0.5698001384735107, 0.4324086904525757)","(13.169088363647461, 71.01148223876953, 15.204277038574219)",1,4.147308349609375,1,"(-52.029422760009766, -41.20214080810547, 660.98291015625)","(0.6058956384658813, 0.587261438369751, 0.47964611649513245)",1,"(0.508996307849884, 0.34806832671165466)","(1.697325348854065, 80.35694885253906, 18.60574722290039)",1,4.0048828125,1,"(9.014267921447754, -48.88947296142578, 662.6454467773438)","(0.4816317856311798, 0.6022733449935913, 0.47985389828681946)",1,test
