device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
966581271,740050597335,"(0.48040157556533813, 0.35540276765823364)","(-3.6976072788238525, 79.54425048828125, 18.309934616088867)",1,3.88763427734375,1,"(-48.004974365234375, -29.296146392822266, 650.0794067382812)","(0.5996238589286804, 0.5635771751403809, 0.454407662153244)",1,"(0.3997041881084442, 0.38657525181770325)","(-18.922672271728516, 76.09012603759766, 17.052762985229492)",1,3.6817474365234375,1,"(13.243810653686523, -28.707304000854492, 648.190185546875)","(0.472488135099411, 0.5620341897010803, 0.446751207113266)",1,test
967097958,740051114101,"(0.5101431012153625, 0.5318804979324341)","(1.9136813879013062, 59.9893684387207, 11.192538261413574)",1,3.9734039306640625,1,"(-47.99384307861328, -29.72051239013672, 650.2229614257812)","(0.5995738506317139, 0.5644482970237732, 0.45474350452423096)",1,"(0.44415199756622314, 0.5759404301643372)","(-10.53676700592041, 55.10723876953125, 9.41560173034668)",1,3.762298583984375,1,"(13.135135650634766, -29.01382064819336, 648.43896484375)","(0.4727242887020111, 0.5626571178436279, 0.4473055601119995)",1,test
967614650,740051630896,"(0.502474308013916, 0.5920922756195068)","(0.4668256640434265, 53.317508697509766, 8.764190673828125)",1,4.1251220703125,1,"(-48.139671325683594, -29.73711395263672, 650.5670166015625)","(0.5998162627220154, 0.5644629001617432, 0.4555133283138275)",1,"(0.43734580278396606, 0.6266645789146423)","(-11.820880889892578, 49.48666763305664, 7.3698906898498535)",1,3.9889984130859375,1,"(13.001018524169922, -29.003793716430664, 648.9557495117188)","(0.4730279743671417, 0.5626072883605957, 0.44842198491096497)",1,test
968131337,740052147226,"(0.504306435585022, 0.13426455855369568)","(0.8124967813491821, 104.04780578613281, 27.228504180908203)",1,3.7844696044921875,1,"(-48.2498779296875, -28.913532257080078, 650.2783203125)","(0.6000983119010925, 0.5627740025520325, 0.45485416054725647)",1,"(0.44626837968826294, 0.1240559071302414)","(-10.137465476989746, 105.17899322509766, 27.640220642089844)",1,3.6981048583984375,1,"(12.989143371582031, -28.24581527709961, 648.3251342773438)","(0.4730279743671417, 0.5610699653625488, 0.447005957365036)",1,test
968631356,740052647474,"(0.570516049861908, 0.1074877381324768)","(13.304163932800293, 107.01486206054688, 28.308408737182617)",1,3.9752960205078125,1,"(-47.80918884277344, -28.839126586914062, 650.4276123046875)","(0.5991612076759338, 0.5626080632209778, 0.45510345697402954)",1,"(0.5284019112586975, 0.1074216365814209)","(5.358543395996094, 107.02217864990234, 28.311107635498047)",1,3.8503570556640625,1,"(13.453025817871094, -28.266971588134766, 648.6002197265625)","(0.4720754027366638, 0.5610954165458679, 0.447625070810318)",1,test
969148046,740053164252,"(0.6356889009475708, 0.1963881105184555)","(25.6002254486084, 97.16410827636719, 24.723064422607422)",1,4.1981353759765625,1,"(-47.942317962646484, -28.91450309753418, 649.7344970703125)","(0.599555492401123, 0.5628054141998291, 0.453626811504364)",1,"(0.5910555720329285, 0.16570664942264557)","(17.17931365966797, 100.56382751464844, 25.960424423217773)",1,4.0196533203125,1,"(13.356632232666016, -28.306236267089844, 648.55810546875)","(0.47227364778518677, 0.5611798763275146, 0.44753167033195496)",1,test
969664738,740053680844,"(0.6451428532600403, 0.21029271185398102)","(27.38388442993164, 95.62339782714844, 24.162256240844727)",1,4.033721923828125,1,"(-47.71249771118164, -28.87527084350586, 649.7341918945312)","(0.5990797281265259, 0.562722384929657, 0.4535874128341675)",1,"(0.5877974033355713, 0.1565517634153366)","(16.564603805541992, 101.5782470703125, 26.329652786254883)",1,3.7822113037109375,1,"(13.600996017456055, -28.328536987304688, 648.5963134765625)","(0.47176679968833923, 0.5612223148345947, 0.44762691855430603)",1,test
970164759,740054180940,"(0.6778801679611206, 0.4259452521800995)","(33.56038284301758, 71.72769165039062, 15.464936256408691)",1,4.2289886474609375,1,"(-47.52653503417969, -29.426868438720703, 649.7974243164062)","(0.598680853843689, 0.563861608505249, 0.4537292420864105)",1,"(0.624754786491394, 0.40621238946914673)","(23.53729820251465, 73.91422271728516, 16.26076316833496)",1,3.90570068359375,1,"(13.732101440429688, -28.868488311767578, 648.3697509765625)","(0.47147902846336365, 0.562355101108551, 0.4471728801727295)",1,test
970681450,740054697684,"(0.5470387935638428, 0.3993241786956787)","(8.874735832214355, 74.67747497558594, 16.53858184814453)",1,4.3474884033203125,1,"(-48.03323745727539, -29.493619918823242, 649.6624145507812)","(0.5997532606124878, 0.5640117526054382, 0.45352065563201904)",1,"(0.4901719391345978, 0.39814913272857666)","(-1.8542460203170776, 74.80769348144531, 16.585926055908203)",1,4.0370025634765625,1,"(13.248766899108887, -28.914337158203125, 647.8306884765625)","(0.472459077835083, 0.5624848008155823, 0.445982962846756)",1,test
971181473,740055197298,"(0.5876234769821167, 0.3970204293727875)","(16.531801223754883, 74.93272399902344, 16.631528854370117)",1,3.793853759765625,1,"(-47.911399841308594, -29.355533599853516, 649.9284057617188)","(0.5994557738304138, 0.5637085437774658, 0.45406919717788696)",1,"(0.5116422176361084, 0.3928716778755188)","(2.1965200901031494, 75.39244842529297, 16.79880142211914)",1,3.6322021484375,1,"(13.404738426208496, -28.767236709594727, 648.5458984375)","(0.4721698760986328, 0.5621371865272522, 0.4475347101688385)",1,test
