device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
1891455930,740975478016,"(0.5074692368507385, 0.3982856571674347)","(1.4092143774032593, 74.79254913330078, 16.5804500579834)",1,3.9824981689453125,1,"(-48.2395133972168, -46.69569396972656, 654.1490478515625)","(0.5993197560310364, 0.5992058515548706, 0.4648294150829315)",1,"(0.40735742449760437, 0.4001145660877228)","(-17.478744506835938, 74.58988952636719, 16.506710052490234)",1,3.744903564453125,1,"(13.223312377929688, -49.35260772705078, 655.5748291015625)","(0.4727463722229004, 0.6040171980857849, 0.46472156047821045)",1,test
1891972621,740975994384,"(0.5781956911087036, 0.4071033000946045)","(14.753063201904297, 73.81548309326172, 16.224870681762695)",1,3.590423583984375,1,"(-47.66193771362305, -46.438194274902344, 654.3671875)","(0.5980967879295349, 0.5986459255218506, 0.46518078446388245)",1,"(0.5095645189285278, 0.3809318244457245)","(1.8045241832733154, 76.7154541015625, 17.28037452697754)",1,3.4625701904296875,1,"(13.718917846679688, -49.17583465576172, 655.1309814453125)","(0.47170644998550415, 0.6037030816078186, 0.4637579917907715)",1,test
1892489310,740976511040,"(0.5977690815925598, 0.4213857054710388)","(18.44594955444336, 72.23291778564453, 15.64880657196045)",1,3.704437255859375,1,"(-47.883758544921875, -46.36341857910156, 653.176025390625)","(0.5987549424171448, 0.5986267328262329, 0.462627649307251)",1,"(0.5274774432182312, 0.364955872297287)","(5.184131145477295, 78.48571014404297, 17.924654006958008)",1,3.5781097412109375,1,"(13.496173858642578, -49.03749465942383, 654.1307373046875)","(0.47211754322052, 0.6035394668579102, 0.4615601897239685)",1,test
1893006000,740977027753,"(0.4493367075920105, 0.3955373167991638)","(-9.558575630187988, 75.09708404541016, 16.691316604614258)",1,3.67120361328125,1,"(-48.51163101196289, -46.46009063720703, 653.843994140625)","(0.5999327301979065, 0.5987563729286194, 0.46418431401252747)",1,"(0.36839112639427185, 0.3741469085216522)","(-24.830459594726562, 77.46726989746094, 17.55401611328125)",1,3.5457916259765625,1,"(12.877275466918945, -49.13678741455078, 654.9124145507812)","(0.4734290540218353, 0.6036555767059326, 0.4632421135902405)",1,test
1893506018,740977527652,"(0.45202961564064026, 0.4156263768672943)","(-9.050509452819824, 72.8710708618164, 15.881141662597656)",1,3.7395172119140625,1,"(-48.911624908447266, -46.732421875, 654.2139282226562)","(0.6006900668144226, 0.5992795825004578, 0.465081125497818)",1,"(0.36951059103012085, 0.3880740702152252)","(-24.61924934387207, 75.92405700683594, 16.992326736450195)",1,3.59283447265625,1,"(12.5192232131958, -49.32334518432617, 655.0653686523438)","(0.4741719663143158, 0.6040236353874207, 0.46358272433280945)",1,test
1894022706,740978044450,"(0.5118113160133362, 0.4345656633377075)","(2.2284066677093506, 70.77249145507812, 15.117259979248047)",1,3.8957061767578125,1,"(-48.9698600769043, -47.0850944519043, 654.527099609375)","(0.6007537841796875, 0.5999715924263, 0.46581050753593445)",1,"(0.4165246784687042, 0.44272544980049133)","(-15.74917221069336, 69.86832427978516, 14.788211822509766)",1,3.7046051025390625,1,"(12.418954849243164, -49.61387252807617, 655.5925903320312)","(0.4743998050689697, 0.6045580506324768, 0.46475961804389954)",1,test
1894539399,740978561169,"(0.5293979048728943, 0.5859250426292419)","(5.546455383300781, 54.000892639160156, 9.01286506652832)",1,3.9109954833984375,1,"(-49.121055603027344, -47.319427490234375, 654.3717041015625)","(0.6010901927947998, 0.6004735827445984, 0.46552640199661255)",1,"(0.43913528323173523, 0.5606094002723694)","(-11.483263969421387, 56.80601119995117, 10.033919334411621)",1,3.7342681884765625,1,"(12.296680450439453, -49.784423828125, 655.3232421875)","(0.47463834285736084, 0.6049418449401855, 0.46419212222099304)",1,test
1895056092,740979077800,"(0.5585797429084778, 0.6156182289123535)","(11.052162170410156, 50.7106819152832, 7.815367221832275)",1,3.749664306640625,1,"(-49.135536193847656, -47.13646697998047, 654.1663818359375)","(0.6011565327644348, 0.6001198887825012, 0.4650624096393585)",1,"(0.4539024233818054, 0.5869045257568359)","(-8.697172164916992, 53.89234161376953, 8.973431587219238)",1,3.5814666748046875,1,"(12.305510520935059, -49.61085510253906, 655.2286376953125)","(0.47461724281311035, 0.6045966148376465, 0.46396496891975403)",1,test
1895556115,740979577729,"(0.5235030651092529, 0.3391140103340149)","(4.4342803955078125, 81.34915924072266, 18.966859817504883)",1,3.611846923828125,1,"(-48.971797943115234, -46.65099334716797, 654.0596923828125)","(0.6008408665657043, 0.5991296172142029, 0.46474727988243103)",1,"(0.4696134626865387, 0.27409669756889343)","(-5.732983112335205, 88.55349731445312, 21.589035034179688)",1,3.39361572265625,1,"(12.4927978515625, -49.1759033203125, 655.1865234375)","(0.4742327034473419, 0.603706419467926, 0.4638257920742035)",1,test
1896072801,740980094524,"(0.4754217863082886, 0.40126433968544006)","(-4.637135028839111, 74.46249389648438, 16.4603214263916)",1,3.7479400634765625,1,"(-49.12796401977539, -46.662437438964844, 653.9878540039062)","(0.6011744737625122, 0.5991624593734741, 0.46461817622184753)",1,"(0.3818845748901367, 0.37081238627433777)","(-22.284666061401367, 77.8367691040039, 17.688451766967773)",1,3.6104888916015625,1,"(12.377473831176758, -49.154075622558594, 654.716064453125)","(0.47444939613342285, 0.6037185192108154, 0.46279749274253845)",1,test
