device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
989998977,740074015006,"(0.46500763297080994, 0.09123332798480988)","(-6.601962089538574, 108.81595611572266, 28.96395492553711)",1,3.831756591796875,1,"(-47.766212463378906, -29.17362403869629, 651.4401245117188)","(0.5988974571228027, 0.5632414817810059, 0.4573114812374115)",1,"(0.417325496673584, 0.1007729172706604)","(-15.598079681396484, 107.75890350341797, 28.57923698425293)",1,3.6125640869140625,1,"(13.524673461914062, -28.868803024291992, 649.7633056640625)","(0.4719792604446411, 0.5622773766517639, 0.4501911997795105)",1,test
990499002,740074515332,"(0.49761396646499634, 0.3705124258995056)","(-0.4501705467700958, 77.87000274658203, 17.700576782226562)",1,4.003143310546875,1,"(-48.1812744140625, -29.88483238220215, 651.6271362304688)","(0.5997188687324524, 0.5647047162055969, 0.45782670378685)",1,"(0.39798083901405334, 0.38648825883865356)","(-19.2478084564209, 76.09978485107422, 17.05624008178711)",1,3.8933258056640625,1,"(13.06532096862793, -29.458303451538086, 650.155029296875)","(0.47294798493385315, 0.5634788274765015, 0.4510582983493805)",1,test
991015692,740075031827,"(0.5003264546394348, 0.36947476863861084)","(0.0615871399641037, 77.9849853515625, 17.742422103881836)",1,4.14434814453125,1,"(-48.079872131347656, -29.686321258544922, 651.002685546875)","(0.5996178388595581, 0.5643309354782104, 0.45644477009773254)",1,"(0.41439124941825867, 0.42304033041000366)","(-16.151681900024414, 72.04956817626953, 15.582093238830566)",1,3.9894866943359375,1,"(13.16458511352539, -29.2265682220459, 649.2530517578125)","(0.4727005362510681, 0.5630509257316589, 0.44908857345581055)",1,test
991532381,740075548719,"(0.5100533366203308, 0.3053525388240814)","(1.8967487812042236, 85.09014892578125, 20.328474044799805)",1,4.1985015869140625,1,"(-48.08237075805664, -29.410297393798828, 650.989501953125)","(0.5996266603469849, 0.5637602210044861, 0.45639941096305847)",1,"(0.45065122842788696, 0.3381035029888153)","(-9.310566902160645, 81.46112823486328, 19.007631301879883)",1,3.970703125,1,"(13.187546730041504, -28.98903465270996, 649.0888671875)","(0.4726465046405792, 0.5625677108764648, 0.448718398809433)",1,test
992049071,740076065368,"(0.46766963601112366, 0.4097890257835388)","(-6.099725246429443, 73.51789093017578, 16.116544723510742)",1,4.2792510986328125,1,"(-47.965396881103516, -29.33963966369629, 650.274169921875)","(0.5995081663131714, 0.5636554956436157, 0.45482614636421204)",1,"(0.4103424549102783, 0.42057663202285767)","(-16.91556167602539, 72.32257843017578, 15.681429862976074)",1,4.094512939453125,1,"(13.21285343170166, -28.99969482421875, 648.9833374023438)","(0.47258874773979187, 0.5625957250595093, 0.44849082827568054)",1,test
992549094,740076565390,"(0.5098065733909607, 0.4612617790699005)","(1.8501865863800049, 67.81439208984375, 14.04062271118164)",1,4.320953369140625,1,"(-47.82236099243164, -29.559017181396484, 650.54443359375)","(0.5991647243499756, 0.5640929937362671, 0.4554029405117035)",1,"(0.465655118227005, 0.45847511291503906)","(-6.4798078536987305, 68.1231689453125, 14.153018951416016)",1,4.0365753173828125,1,"(13.401165962219238, -29.201358795166016, 649.0001220703125)","(0.4721965491771698, 0.5630117654800415, 0.44854801893234253)",1,test
993065783,740077081968,"(0.4769393503665924, 0.3819081485271454)","(-4.350821018218994, 76.6072769165039, 17.241003036499023)",1,4.0530853271484375,1,"(-48.01024627685547, -29.553272247314453, 650.4330444335938)","(0.5995725393295288, 0.5640890598297119, 0.4551907777786255)",1,"(0.4112587869167328, 0.3712407946586609)","(-16.742673873901367, 77.78929138183594, 17.671188354492188)",1,3.7673492431640625,1,"(13.181768417358398, -29.19501495361328, 649.0077514648438)","(0.47265323996543884, 0.5629996657371521, 0.44855451583862305)",1,test
993582477,740077598804,"(0.5859848856925964, 0.41459041833877563)","(16.222640991210938, 72.98587036132812, 15.922895431518555)",1,4.1943206787109375,1,"(-47.79011535644531, -29.73323631286621, 650.6082763671875)","(0.5990861058235168, 0.5644499063491821, 0.45554715394973755)",1,"(0.5328615307807922, 0.4058193266391754)","(6.199934005737305, 73.957763671875, 16.276628494262695)",1,3.839141845703125,1,"(13.419370651245117, -29.319499969482422, 649.3006591796875)","(0.47217246890068054, 0.5632390379905701, 0.449209064245224)",1,test
994099166,740078115356,"(0.5044451355934143, 0.4873899817466736)","(0.8386540412902832, 64.91919708251953, 12.986884117126465)",1,3.831390380859375,1,"(-47.9921875, -29.713289260864258, 650.329833984375)","(0.5995520949363708, 0.5644267797470093, 0.45497435331344604)",1,"(0.4452703297138214, 0.5442466139793396)","(-10.325772285461426, 58.61912155151367, 10.693835258483887)",1,3.631134033203125,1,"(13.190048217773438, -29.251672744750977, 648.9249267578125)","(0.47263169288635254, 0.563122034072876, 0.44837844371795654)",1,test
994599190,740078615527,"(0.5133122205734253, 0.48474469780921936)","(2.511587381362915, 65.21231079101562, 13.093583106994629)",1,3.8755645751953125,1,"(-47.8671875, -29.715505599975586, 650.7266235351562)","(0.5992253422737122, 0.5644065141677856, 0.45581477880477905)",1,"(0.4414682388305664, 0.5499088764190674)","(-11.043106079101562, 57.99171829223633, 10.46541976928711)",1,3.696380615234375,1,"(13.37296199798584, -29.301536560058594, 648.9290161132812)","(0.4722510874271393, 0.5632238984107971, 0.44839850068092346)",1,test
