device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
1584625547,740668645774,"(0.48817601799964905, 0.37519052624702454)","(-2.23081374168396, 77.35163116455078, 17.51190948486328)",1,3.9553985595703125,1,"(-52.076087951660156, -41.83069610595703, 663.6253662109375)","(0.6055141091346741, 0.5882928371429443, 0.48543792963027954)",1,"(0.41695576906204224, 0.3727956712245941)","(-15.66783618927002, 77.61701202392578, 17.608474731445312)",1,3.811492919921875,1,"(8.933645248413086, -49.53736114501953, 665.5103149414062)","(0.48188039660453796, 0.6032551527023315, 0.4861496686935425)",1,test
1585125573,740669145346,"(0.5248015522956848, 0.47033342719078064)","(4.679266452789307, 66.80917358398438, 13.674802780151367)",1,3.6124267578125,1,"(-52.126739501953125, -42.143028259277344, 663.5928955078125)","(0.6056207418441772, 0.5889312624931335, 0.4854079484939575)",1,"(0.43545204401016235, 0.43239548802375793)","(-12.178176879882812, 71.0129623413086, 15.204795837402344)",1,3.540130615234375,1,"(8.821765899658203, -49.775299072265625, 664.9871826171875)","(0.48208919167518616, 0.6037989258766174, 0.48504120111465454)",1,test
1585642261,740669662070,"(0.5278395414352417, 0.48331689834594727)","(5.2524542808532715, 65.37052154541016, 13.151156425476074)",1,3.82965087890625,1,"(-52.5748176574707, -42.16609573364258, 663.0518798828125)","(0.606624186038971, 0.5890334844589233, 0.48431476950645447)",1,"(0.44575291872024536, 0.4488358497619629)","(-10.234715461730957, 69.1912612915039, 14.541747093200684)",1,3.73187255859375,1,"(8.351612091064453, -49.732940673828125, 664.6925048828125)","(0.4830326437950134, 0.6037514805793762, 0.48438334465026855)",1,test
1586158953,740670178847,"(0.49020954966545105, 0.0880468487739563)","(-1.8471494913101196, 109.16903686523438, 29.092464447021484)",1,4.008941650390625,1,"(-52.8082160949707, -41.88636779785156, 663.429931640625)","(0.6070296168327332, 0.5884301066398621, 0.48514458537101746)",1,"(0.4546196162700653, -0.004874367732554674)","(-8.561851501464844, 119.46529388427734, 32.84003829956055)",1,3.8602752685546875,1,"(8.09771728515625, -49.50187683105469, 665.1982421875)","(0.4835624694824219, 0.603226363658905, 0.48544496297836304)",1,test
1586675643,740670695657,"(0.4715917408466339, 0.4243873357772827)","(-5.359744548797607, 71.90029907226562, 15.527812004089355)",1,4.14727783203125,1,"(-53.0119743347168, -42.36936950683594, 663.3345947265625)","(0.6074565649032593, 0.5894230604171753, 0.48502224683761597)",1,"(0.41746824979782104, 0.3189653158187866)","(-15.571147918701172, 83.58175659179688, 19.77949333190918)",1,4.0854644775390625,1,"(7.925311088562012, -49.89332580566406, 664.8595581054688)","(0.4838995337486267, 0.6040600538253784, 0.4847550094127655)",1,test
1587192329,740671212107,"(0.5364996194839478, 0.5648123025894165)","(6.88632869720459, 56.3403205871582, 9.864380836486816)",1,4.0984039306640625,1,"(-52.86582565307617, -42.483673095703125, 663.11328125)","(0.6072004437446594, 0.5896758437156677, 0.48452985286712646)",1,"(0.4718448519706726, 0.5176276564598083)","(-5.311995983123779, 61.56867980957031, 11.767348289489746)",1,4.035919189453125,1,"(8.086129188537598, -49.94224548339844, 664.6984252929688)","(0.48356911540031433, 0.6041769981384277, 0.484415739774704)",1,test
1587709017,740671728842,"(0.5204136371612549, 0.659125804901123)","(3.8514137268066406, 45.889766693115234, 6.0606794357299805)",1,4.027496337890625,1,"(-52.98670196533203, -42.6411018371582, 662.76220703125)","(0.60750812292099, 0.5900312662124634, 0.483806848526001)",1,"(0.4368348717689514, 0.5572667121887207)","(-11.917274475097656, 57.1764030456543, 10.168733596801758)",1,3.9026031494140625,1,"(7.943548679351807, -50.07837677001953, 664.3462524414062)","(0.4838472902774811, 0.604495644569397, 0.4836651384830475)",1,test
1588209039,740672228923,"(0.5040198564529419, 0.8190160393714905)","(0.7584184408187866, 28.172870635986328, -0.38770005106925964)",1,3.8075408935546875,1,"(-53.311134338378906, -43.12933349609375, 663.2113037109375)","(0.6080805063247681, 0.5909830927848816, 0.48488569259643555)",1,"(0.40633830428123474, 0.7828579545021057)","(-17.671018600463867, 32.17943572998047, 1.0705450773239136)",1,3.635833740234375,1,"(7.523669242858887, -50.45244598388672, 665.038330078125)","(0.4847138822078705, 0.6051745414733887, 0.48520442843437195)",1,test
1588725729,740672745525,"(0.4689483046531677, 0.6963346004486084)","(-5.858484745025635, 41.766780853271484, 4.560074329376221)",1,3.9428253173828125,1,"(-53.54347610473633, -42.65912628173828, 663.4306640625)","(0.6085126996040344, 0.5900070071220398, 0.4853515625)",1,"(0.38475385308265686, 0.6728978753089905)","(-21.743331909179688, 44.36372756958008, 5.505286693572998)",1,3.7431640625,1,"(7.388528347015381, -50.0064697265625, 665.615234375)","(0.4850049614906311, 0.6042042970657349, 0.48639607429504395)",1,test
1589225754,740673245585,"(nan, nan)","(nan, nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.47191643714904785, 0.3737919330596924)","(-5.298487186431885, 77.5066146850586, 17.56830406188965)",1,3.6965789794921875,1,"(7.9833173751831055, -49.46805953979492, 664.6267700195312)","(0.4837783873081207, 0.6032254099845886, 0.4841974675655365)",1,test
1589742445,740673762309,"(0.5222911238670349, 0.47340598702430725)","(4.205624103546143, 66.46871948242188, 13.55085277557373)",1,3.89984130859375,1,"(-52.85565948486328, -42.05878448486328, 662.3761596679688)","(0.6073157787322998, 0.5888819694519043, 0.48288893699645996)",1,"(0.4599638879299164, 0.38844677805900574)","(-7.55356502532959, 75.88275146484375, 16.977293014526367)",1,3.761871337890625,1,"(8.201089859008789, -49.53642272949219, 664.462890625)","(0.48333215713500977, 0.6033813953399658, 0.483856201171875)",1,test
1590242468,740674262318,"(0.5341013669967651, 0.45959019660949707)","(6.433857440948486, 67.99960327148438, 14.108024597167969)",1,3.7466583251953125,1,"(-53.286197662353516, -42.264373779296875, 662.8329467773438)","(0.6081035733222961, 0.589259922504425, 0.48397257924079895)",1,"(0.46323758363723755, 0.3629586100578308)","(-6.935917854309082, 78.70702362060547, 18.005212783813477)",1,3.6043548583984375,1,"(7.80085563659668, -49.67543411254883, 664.4595947265625)","(0.4841420352458954, 0.6036666631698608, 0.483856201171875)",1,test
