device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
1319263691,740403281769,"(0.49312567710876465, 0.3876307010650635)","(-1.2969666719436646, 75.97318267822266, 17.010168075561523)",1,4.148895263671875,1,"(-47.30016326904297, -36.67408752441406, 651.8695068359375)","(0.5978233814239502, 0.5787245035171509, 0.45872125029563904)",1,"(0.41200846433639526, 0.3850823938846588)","(-16.601238250732422, 76.25556182861328, 17.112958908081055)",1,4.0233612060546875,1,"(13.805594444274902, -43.232093811035156, 652.6047973632812)","(0.47144225239753723, 0.5917437076568604, 0.45758333802223206)",1,test
1319763713,740403781845,"(0.5668123960494995, 0.4024883210659027)","(12.60539722442627, 74.32687377929688, 16.41095542907715)",1,3.86065673828125,1,"(-47.00739288330078, -36.55194854736328, 651.79248046875)","(0.5972325801849365, 0.5784760117530823, 0.458498477935791)",1,"(0.4958805441856384, 0.354565292596817)","(-0.777212917804718, 79.63704681396484, 18.343730926513672)",1,3.7161407470703125,1,"(13.979070663452148, -43.082725524902344, 652.408447265625)","(0.47107475996017456, 0.5914541482925415, 0.45714908838272095)",1,test
1320280404,740404298577,"(0.577639639377594, 0.4134431779384613)","(14.648143768310547, 73.11299896240234, 15.969159126281738)",1,3.896331787109375,1,"(-46.99231719970703, -36.50242614746094, 651.7139892578125)","(0.597214937210083, 0.5783798694610596, 0.45832186937332153)",1,"(0.5180440545082092, 0.36987608671188354)","(3.404343843460083, 77.94052124023438, 17.726232528686523)",1,3.7778472900390625,1,"(13.966071128845215, -43.07737731933594, 653.1162109375)","(0.4711371660232544, 0.5913717746734619, 0.4586842358112335)",1,test
1320797092,740404815333,"(0.5663049817085266, 0.39798277616500854)","(12.509661674499512, 74.82611083984375, 16.59269905090332)",1,4.0670928955078125,1,"(-47.308475494384766, -36.45113754272461, 651.8446044921875)","(0.5978458523750305, 0.5782654285430908, 0.45864948630332947)",1,"(0.4988015592098236, 0.38547706604003906)","(-0.22611720860004425, 76.2118148803711, 17.097049713134766)",1,3.8789215087890625,1,"(13.679706573486328, -43.0138053894043, 652.904052734375)","(0.4717186391353607, 0.5912642478942871, 0.45820391178131104)",1,test
1321297115,740405315317,"(0.5921837687492371, 0.4251323640346527)","(17.392179489135742, 71.8177490234375, 15.497749328613281)",1,3.8152313232421875,1,"(-47.697509765625, -36.62945556640625, 651.6909790039062)","(0.5986739993095398, 0.5786497592926025, 0.4583927392959595)",1,"(0.5380455851554871, 0.3652239143848419)","(7.178003787994385, 78.45600891113281, 17.913854598999023)",1,3.667633056640625,1,"(13.308042526245117, -43.04935073852539, 652.491943359375)","(0.4724666178226471, 0.5913819670677185, 0.4572964906692505)",1,test
1321813807,740405832033,"(0.5853087902069092, 0.4327656924724579)","(16.095081329345703, 70.9719467163086, 15.18985366821289)",1,3.9973907470703125,1,"(-47.98923873901367, -36.68608093261719, 651.5289306640625)","(0.5993038415908813, 0.5787823796272278, 0.4580923318862915)",1,"(0.5355403423309326, 0.38671359419822693)","(6.7053351402282715, 76.0748062133789, 17.047149658203125)",1,3.8575286865234375,1,"(13.062901496887207, -43.030765533447266, 652.3367919921875)","(0.4729662537574768, 0.5913611054420471, 0.45694711804389954)",1,test
1322330496,740406348787,"(0.540056586265564, 0.13309386372566223)","(7.557412147521973, 104.17753601074219, 27.275705337524414)",1,4.1786346435546875,1,"(-48.223350524902344, -36.16997528076172, 651.8715209960938)","(0.5997310280799866, 0.5776885151863098, 0.4588276743888855)",1,"(0.5090315937995911, 0.07736983895301819)","(1.7039810419082642, 110.35211944580078, 29.523080825805664)",1,4.0529327392578125,1,"(12.841322898864746, -42.48772430419922, 652.626953125)","(0.473441481590271, 0.5902133584022522, 0.45750996470451355)",1,test
1322847186,740406865419,"(0.41820162534713745, 0.4409680962562561)","(-15.432785034179688, 70.06306457519531, 14.859047889709473)",1,4.2461395263671875,1,"(-48.24237060546875, -36.667789459228516, 651.2888793945312)","(0.5998679995536804, 0.5787661075592041, 0.4576108157634735)",1,"(0.37734726071357727, 0.4606112539768219)","(-23.140718460083008, 67.886474609375, 14.066829681396484)",1,4.1552581787109375,1,"(12.658964157104492, -42.99742889404297, 652.0213623046875)","(0.4737875461578369, 0.5913271903991699, 0.456241637468338)",1,test
1323347210,740407365347,"(0.46156924962997437, 0.4613918960094452)","(-7.250674247741699, 67.79996490478516, 14.035371780395508)",1,4.1993408203125,1,"(-48.07619094848633, -36.52875518798828, 651.3131713867188)","(0.5995212197303772, 0.5784749984741211, 0.457625150680542)",1,"(0.4293273985385895, 0.42903852462768555)","(-13.333695411682129, 71.38492584228516, 15.340195655822754)",1,4.1491546630859375,1,"(12.982488632202148, -42.97747039794922, 652.458740234375)","(0.4731386601924896, 0.5912394523620605, 0.457202672958374)",1,test
1323863899,740407882165,"(0.591840922832489, 0.43858659267425537)","(17.327495574951172, 70.32695007324219, 14.955113410949707)",1,3.9488677978515625,1,"(-47.69023132324219, -36.55377197265625, 651.2525024414062)","(0.5987341403961182, 0.5785289406776428, 0.4574350118637085)",1,"(0.5547645092010498, 0.37694117426872253)","(10.332340240478516, 77.15766143798828, 17.441282272338867)",1,3.8429107666015625,1,"(13.402789115905762, -43.04065704345703, 652.2064208984375)","(0.47225695848464966, 0.5913920998573303, 0.456680029630661)",1,test
