[2]delta_1,[2]delta_2,[2]delta_3,[2]delta_4,[2]theta_1,[2]theta_2,[2]theta_3,[2]theta_4,[2]alpha_1,[2]alpha_2,[2]alpha_3,[2]alpha_4,[2]beta_1,[2]beta_2,[2]beta_3,[2]beta_4,[2]beta_5,[2]beta_6,[2]beta_7,[2]beta_8,[2]beta_9,[2]beta_10,[2]beta_11,[2]beta_12,[2]beta_13,[2]beta_14,[2]beta_15,[2]beta_16,[2]beta_17,[2]beta_18,[2]timestamp
0.7367618330100605,1.5378783221336798,4.883657576045512,7.068227081741767,1.6112946332361722,6.295068379995579,1.1035665759330446,3.841803432584852,5.27380587401199,2.7167813968078813,3.2617900085087337,3.064285921274562,2.5255815935083334,12.977819346841127,9.331765163296325,9.244284398853674,27.116183434378105,14.510903356243398,4.061136747633196,3.7348711249200197,1.96988706759917,1.6110873745905316,3.4020871181392667,3.9389984112804752,1.857200688806304,5.385765383931672,6.652535438377303,5.404542346681459,1.363785307204962,2.2581813191373454,740469.1038578163
1.5621524551865793,2.3738008077576795,2.7508027671727437,2.5277327027534113,1.3628611343923622,2.6909015973281365,2.673632507673455,0.699934104248049,4.3393057589544375,3.2896850895266856,3.950274327484059,2.2395440370794595,0.5163911468114001,9.34904571269549,8.361699552494091,13.172286158961006,33.58177806821551,12.013025183593088,2.674088134837784,3.324116680037436,4.388660425188364,8.767668879965047,6.820292296681394,4.147344755940315,4.931001167542901,1.001619880775416,3.8403160977597044,4.5389034926867025,2.3903429177093365,3.6287203518221447,740471.1021785676
5.898194435187008,7.343318493585684,1.8021329196730456,5.766070083354772,2.6189960705326536,6.166279079181102,3.887995242516565,3.395080322724843,4.387536098917924,3.2914972419835093,2.5941369515354884,3.4523915819502142,1.2841752954149666,6.999976961227249,6.258601903210356,10.730709118271822,34.86513701659085,14.672739053627877,6.0938170870266894,3.9846425372691225,2.0939889461772383,9.495202722653742,6.029542277311587,2.2564157425187124,3.9575667832333066,1.1150663359937663,3.2125418645651984,6.752123205149295,2.9900563482816196,4.282049380081511,740473.1031669363
8.144942968547971,8.777377201626093,1.33411182889584,2.772475184603718,5.666465673010118,1.9287485456304923,10.014031233655034,7.407939814680482,10.898865773570751,11.326876485564107,13.579562311408216,9.349496751516813,2.9369277363168687,5.888137063033454,11.877801749329333,17.73070053747312,19.139792720478408,2.992670112380459,10.687169826937016,3.5215917570883555,8.856320166350253,13.947241232733758,8.581311360586517,14.778465967290478,40.82600943449743,18.37190479196766,11.948387293269684,9.593466122804811,29.869384062415225,15.524175172175154,740467.0289313628
1.7294900570821579,3.382489110881874,0.5114242451232512,1.551355616034969,6.626368509568544,1.6910782462515563,4.192756435923172,5.361275272713193,12.053334975114398,7.839066595999157,3.5925188794206573,4.482949051806995,7.2323356028124595,11.821283191578486,13.824292693322443,10.436729722438145,15.755420084787897,2.9565409641260656,7.967586763756226,5.99659877910658,7.015002196170524,15.724238816832699,13.329558304713688,10.982491754206489,33.257366801279,13.500220579390724,5.844508306936768,15.520535245451276,30.9396571024856,12.364175607633202,740466.5805700012
2.579330014568928,5.251041021788039,5.486777016972332,1.745940962491652,3.5188011495480906,2.1859330816239764,4.93540209697446,6.6442728832779,11.000757841364182,6.580796865716571,6.259836973174684,6.56431481584368,4.741723864365661,10.551060962714061,20.271819835879697,17.052850715465752,18.715178700168988,11.132258932230732,6.925311226879647,3.211226008219512,9.525573742066307,15.244307169936407,12.142120985879806,17.71238501504095,34.38101970273056,16.35848864930942,2.452427465684791,14.57086812445906,31.263621877330927,15.27522254156755,740467.8290737518
7.653951987696658,9.413398033770067,7.4153579212075895,6.345862855075741,5.670819498947203,1.023083346462192,2.5973642213042,11.009857125960945,34.453418708565934,18.375076934921523,10.6032603904656,13.528862296320186,5.056324630091525,2.3902728329894156,5.079514210304494,11.036309298443292,14.135616685695553,2.836950188394566,4.962624297243347,5.9985605808071165,5.024643755161738,9.084759960163627,12.046715167352502,6.407789766283611,12.28083590992877,12.708302156464853,6.793613434043457,12.68296637062661,2.5600295795609282,102.0369733073188,740472.0963470567
0.9422514056790554,2.729745650237285,2.9353103332441637,4.334723194443385,2.14752105085314,6.356238802407082,5.581883744534939,15.55632790448674,31.750625433427352,14.226971370502344,14.452924214549148,17.51798589926053,7.627649435238142,6.700625418080554,13.515042918718107,6.1514699482212905,9.058444917309844,2.707919690489942,1.2867516777863963,7.325528306244383,6.811292187477113,13.579959092403524,8.715886736447615,10.585451826918778,9.447344560104854,7.876580384609837,10.298571789588431,9.719642063149507,4.709828622532021,100.95952578299395,740473.1247168859
4.322927943926295,6.049849350866602,5.902104431123848,5.346775218465029,3.4441150097884687,3.112470130114283,3.449707416428238,20.167523178849176,39.79685066840652,14.81316592177189,14.41873506469046,19.62741591525673,6.793976948545938,6.570698947897791,11.29079753475151,2.736176307778104,11.931701643637949,4.128404863948888,4.068299659546063,6.436083736681715,8.1809648159154,10.53204552304247,9.304134747632897,11.24974371715204,11.286463269430875,10.669386470771304,6.201212322180098,6.793248288699232,3.4583813933880325,96.9189940289976,740473.8664939499
2.7703373260615187,2.47320800035854,6.103922886872744,1.3568867608592374,8.254520280792807,11.052304625503055,5.464680635672747,13.853352174915504,29.597631326417275,10.832481492912054,12.062844559879421,17.705772223723923,4.167700003977441,1.4637506888323297,4.529977824646135,4.354681480966411,12.663581299368522,7.2880655447917375,6.013916873947761,6.089018416441164,3.7219566714504206,11.647760300483776,15.358418333738264,5.494600559766017,4.919555230402898,3.280677742875321,2.183908600951666,6.192915670382091,6.491485415264694,101.69315589228073,740474.6185160932
