device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
1651411863,740735432122,"(0.5376791954040527, 0.4240550994873047)","(7.108877658843994, 71.93711853027344, 15.541170120239258)",1,4.13818359375,1,"(-57.78485107421875, -44.73964309692383, 661.1969604492188)","(0.6175222396850586, 0.5945032835006714, 0.4815046191215515)",1,"(0.45284873247146606, 0.40719074010849)","(-8.895963668823242, 73.8058090209961, 16.221311569213867)",1,3.96380615234375,1,"(3.3809943199157715, -51.63798522949219, 663.3601684570312)","(0.4930711090564728, 0.6078158020973206, 0.48164525628089905)",1,test
1651911885,740735931993,"(0.5395269393920898, 0.4329807758331299)","(7.457483768463135, 70.9481201171875, 15.181173324584961)",1,4.3223114013671875,1,"(-58.2071418762207, -44.63623809814453, 661.63671875)","(0.6182914972305298, 0.5942497253417969, 0.48252350091934204)",1,"(0.4437394142150879, 0.3780495226383209)","(-10.614605903625488, 77.03483581542969, 17.396617889404297)",1,4.1854248046875,1,"(3.0181264877319336, -51.353675842285156, 663.5567626953125)","(0.4938115179538727, 0.6072171926498413, 0.48203033208847046)",1,test
1652411910,740736432071,"(0.27876219153404236, 0.18438775837421417)","(-41.7406120300293, 98.49382781982422, 25.20703887939453)",1,4.56329345703125,1,"(-57.32719039916992, -44.833404541015625, 661.3181762695312)","(0.6165691018104553, 0.5946782827377319, 0.481691837310791)",1,"(0.22189117968082428, 0.2188819944858551)","(-52.47039031982422, 94.67163848876953, 23.815895080566406)",1,4.4667205810546875,1,"(3.8950047492980957, -51.8409423828125, 663.34521484375)","(0.49202632904052734, 0.6082255244255066, 0.48164594173431396)",1,test
1652411910,740736432071,"(0.27876219153404236, 0.18438775837421417)","(-41.7406120300293, 98.49382781982422, 25.20703887939453)",1,4.56329345703125,1,"(-57.32719039916992, -44.833404541015625, 661.3181762695312)","(0.6165691018104553, 0.5946782827377319, 0.481691837310791)",1,"(0.22189117968082428, 0.2188819944858551)","(-52.47039031982422, 94.67163848876953, 23.815895080566406)",1,4.4667205810546875,1,"(3.8950047492980957, -51.8409423828125, 663.34521484375)","(0.49202632904052734, 0.6082255244255066, 0.48164594173431396)",1,test
1653428623,740737448863,"(0.46035394072532654, 0.2579892873764038)","(-7.4799628257751465, 90.33829498291016, 22.238658905029297)",1,4.2355804443359375,1,"(-57.7806510925293, -44.61949157714844, 661.4813232421875)","(0.6174576878547668, 0.5942283272743225, 0.482105553150177)",1,"(0.36941036581993103, 0.24240759015083313)","(-24.63816261291504, 92.06485748291016, 22.867074966430664)",1,4.1925048828125,1,"(3.4333975315093994, -51.59031677246094, 663.3238525390625)","(0.49296465516090393, 0.60772305727005, 0.48156073689460754)",1,test
1653945315,740737965581,"(0.39427489042282104, 0.6389387845993042)","(-19.947010040283203, 48.12661361694336, 6.874868869781494)",1,4.43896484375,1,"(-57.22095489501953, -45.11591339111328, 661.84228515625)","(0.6162488460540771, 0.5951985716819763, 0.482837438583374)",1,"(0.31797727942466736, 0.553295373916626)","(-34.34196853637695, 57.616451263427734, 10.328890800476074)",1,4.2837066650390625,1,"(3.8711113929748535, -52.243011474609375, 663.9775390625)","(0.492080956697464, 0.6089627742767334, 0.48307162523269653)",1,test
1654462004,740738482319,"(0.585989773273468, 0.5130066871643066)","(16.22355842590332, 62.080726623535156, 11.953685760498047)",1,4.3791351318359375,1,"(-56.815399169921875, -45.28899002075195, 661.840576171875)","(0.615426242351532, 0.5955484509468079, 0.48277828097343445)",1,"(0.5123772025108337, 0.5553885698318481)","(2.3351879119873047, 57.384525299072266, 10.244450569152832)",1,4.2119293212890625,1,"(4.271580696105957, -52.34507369995117, 664.1939697265625)","(0.49127161502838135, 0.6091393828392029, 0.483560174703598)",1,test
1654962022,740738982276,"(0.5643640160560608, 0.5107800960540771)","(12.143455505371094, 62.32744598388672, 12.043488502502441)",1,4.393646240234375,1,"(-57.09419631958008, -45.678470611572266, 662.1715087890625)","(0.6159244775772095, 0.596309244632721, 0.4835895001888275)",1,"(0.4712604582309723, 0.49089515209198)","(-5.422253608703613, 64.53079986572266, 12.845519065856934)",1,4.1750335693359375,1,"(3.949491500854492, -52.764015197753906, 664.4404907226562)","(0.49192526936531067, 0.6099603176116943, 0.4841475784778595)",1,test
1655478712,740739498877,"(0.545344889163971, 0.5228251218795776)","(8.555143356323242, 60.99276351928711, 11.557744979858398)",1,4.438873291015625,1,"(-57.24105453491211, -45.531280517578125, 662.354248046875)","(0.616186797618866, 0.5959908962249756, 0.483995258808136)",1,"(0.4647899866104126, 0.5317479968070984)","(-6.643027305603027, 60.004051208496094, 11.197892189025879)",1,4.2324371337890625,1,"(3.8941097259521484, -52.562232971191406, 664.4530639648438)","(0.49203890562057495, 0.6095501184463501, 0.48414677381515503)",1,test
1655995401,740740015640,"(0.5201017260551453, 0.5557169318199158)","(3.792557716369629, 57.34814453125, 10.231208801269531)",1,4.4441986083984375,1,"(-56.3010139465332, -45.3916130065918, 662.0310668945312)","(0.6143460273742676, 0.5957334637641907, 0.48310786485671997)",1,"(0.45313456654548645, 0.5238344073295593)","(-8.84203815460205, 60.880924224853516, 11.517047882080078)",1,4.258056640625,1,"(4.78084659576416, -52.67374801635742, 664.6278076171875)","(0.4902445673942566, 0.6097469329833984, 0.4845534563064575)",1,test
